,skill_id,skill_title,skill_type,skill_description,skill_description_combined
648,a67fa83a2ca1d6bbfc6f2177ed32a2c81998f92103337d9aaf76e1b027761994,workplace safety and health business case development,tsc,identify new ways to reach better meet the needs of existing workplace safety and health (wsh) practices and to ensure that these work in an integrated fashion and bring benefits to the organisation,workplace safety and health business case development-identify new ways to reach better meet the needs of existing workplace safety and health (wsh) practices and to ensure that these work in an integrated fashion and bring benefits to the organisation
649,d140e36785d4ab43888bd76f2f56e458202e25909685ba15d71b2e97b65078b3,innovation management,tsc,"manage organisation's ability to respond to internal and external opportunities by using creativity to introduce new ideas, processes and products","innovation management-manage organisation's ability to respond to internal and external opportunities by using creativity to introduce new ideas, processes and products"
650,bf953d43433164d9d423b99535de2c654ffde6847d602e59dfd2a754fff824d9,tree removal,tsc,undertake felling of trees to clear area for new developments or remove diseased or decaying trees,tree removal-undertake felling of trees to clear area for new developments or remove diseased or decaying trees
651,e2d1d40cc7a197de695230ed3d72a6b8b816e2aa7ada8e1a2a74005dc433adb6,financial planning,tsc,evaluate and develop budget in line with organisation's strategies and plans,financial planning-evaluate and develop budget in line with organisation's strategies and plans
652,429c8ed269aa4bec90ab08f07c62a93fef480844b18ffea0131bf74230354a3e,manufacturing systems operation and control,tsc,operate technical systems in the manufacturing of biopharmaceuticals,manufacturing systems operation and control-operate technical systems in the manufacturing of biopharmaceuticals
653,c251059cd6eec1f14bdaedf90f0c9fbe40603e50b35de38f22af6ad7bf0400de,intellectual property audit and due diligence,tsc,apply and evaluate due diligence in intellectual property asset transactions,intellectual property audit and due diligence-apply and evaluate due diligence in intellectual property asset transactions
654,aa996d6ea512ae859fffd61fda23b8ec8fce5a63cf7a370e058a28b34dcb79c2,social service programme implementation,tsc,implement effective social service programmes that serve the needs of the clients and community,social service programme implementation-implement effective social service programmes that serve the needs of the clients and community
655,cf8eb49f3e52fe7dbefb61227d3761c9eafa888c2eeb05688130b6174409e152,building inclusivity,ccs,"collaborate with stakeholders from different backgrounds or with different abilities, including diversity dimensions such as race, ethnicity, religion, gender orientation, age, physical and learning ability, education, socio-economic status and political belief, to understand the interests of diverse groups and build an inclusive work environment","building inclusivity-collaborate with stakeholders from different backgrounds or with different abilities, including diversity dimensions such as race, ethnicity, religion, gender orientation, age, physical and learning ability, education, socio-economic status and political belief, to understand the interests of diverse groups and build an inclusive work environment"
656,0d8f0b943f2f5e6f66b68b5642fbb2a53d15346cd28ad3c4684b3d184d791aee,wealth planning administration,tsc,"manage, review and administer proposed wealth planning tools and/or structures, in accordance with the organisation's policies and procedures and wealth planning laws and regulations","wealth planning administration-manage, review and administer proposed wealth planning tools and/or structures, in accordance with the organisation's policies and procedures and wealth planning laws and regulations"
657,d3ae6685753a837937d6f0cd40d132230419c84ea5a11fe067681276ff2d573c,learning technology design,tsc,design learning technologies to enhance learning experience and delivery,learning technology design-design learning technologies to enhance learning experience and delivery
658,3617ab9b7978e7f38bdef15456a701688018087f3776e656f3c0f8a4eb7343d6,legal matter management,tsc,"manage, coordinate and oversee various aspects of a legal matter","legal matter management-manage, coordinate and oversee various aspects of a legal matter"
659,bc60a0ea4a53a6f0d7bad543d3f60b510be4db8f44f632572bb3508655bfc893,game extended reality development,tsc,build immersive extended reality (xr) games and experiences,game extended reality development-build immersive extended reality (xr) games and experiences
660,7f82838d544e9127cf88a813885b6fb51e338a8466a4686696209fc5d90837dd,process control,tsc,apply process control to monitor and optimise process plant performance and quality of production output,process control-apply process control to monitor and optimise process plant performance and quality of production output
